1567062860,a64d4d,JBU14   ,United States,1567062856,1567062856,-84.6491,37.906,10668,False,262.95,91.35,0,None,11125.2,7227,False,0
1567062860,a234db,N241MT  ,United States,None,1567062860,None,None,1219.2,False,66.88,36.87,0.98,None,1272.54,None,False,0
1567062860,5110e8,SAS49D  ,Estonia,1567062763,1567062772,9.712,52.4667,38.1,False,59.71,271.97,-2.93,None,106.68,3522,False,0
1567062860,e07581,ARG1365 ,Argentina,1567062860,1567062860,-61.8673,-31.477,11277.6,False,260.14,147.19,0,None,11704.32,None,False,0
1567062860,800da2,SEJ6290 ,India,1567062841,1567062854,76.2542,27.2948,11582.4,False,232.08,204.35,0,None,12374.88,0523,False,0
1567062860,75832a,CEB805  ,Philippines,1567062676,1567062682,115.0789,8.3734,9753.6,False,247.97,233.61,0,None,10431.78,6560,False,0
1567062860,a33ac7,OPS9    ,United States,None,1567062849,None,None,12153.9,False,3.86,135,None,None,None,4256,False,0
1567062860,4008f7,VIR16B  ,United Kingdom,1567062859,1567062859,-3.7957,50.9993,10972.8,False,252.85,125.73,-0.33,None,11216.64,7723,False,0
1567062860,47bcf4,SAS1553 ,Norway,1567062860,1567062860,12.9043,56.6798,11574.78,False,204.45,224.39,0,None,11917.68,3513,False,0
1567062860,7cf9c8,NIGHT01 ,Australia,1567062858,1567062858,54.1863,24.3526,1493.52,False,142.75,103.34,-4.55,None,1600.2,2151,False,0
1567062860,800da5,SEJ730  ,India,1567062857,1567062860,79.3674,15.0927,10363.2,False,243.32,336.58,0,None,11041.38,0214,False,0
1567062860,a38a24,N327US  ,United States,1567062859,1567062859,-87.1427,40.122,10668,False,247.77,54.89,0,None,11056.62,2213,False,0
1567062860,5110d1,,Estonia,1567062859,1567062860,14.1752,50.6248,10370.82,False,216.84,245.32,0,None,None,7223,False,0
1567062860,800db4,VTI621  ,India,1567062821,1567062857,72.871,19.0962,68.58,True,3.09,225,None,None,None,6346,False,0
